notif_id,day_of_week,hour,minute,category,text
520918,7,18,41,2,427 1124 1172 427 67 13 24 14 7
520943,7,18,44,7,345 216 224 110 54 225 263 1 307 88 107 241 500 34
520983,7,18,47,7,345 216 224 110 54 225 263 1 307 88 107 241 500 34
520988,7,18,48,7,345 216 224 110 54 225 263 1 307 88 107 241 500 34
521012,7,18,52,2,1 53 237 238 236 822 2 1780 1105 149 1053
520994,7,19,17,3,692 234 16 5 336 50 14 11 370 67 550 9 288 1 433 22 598 11 2 197 152 173 10 337
519640,7,18,50,7,427 123 847 77 37 872 393 351 123 229 17 427 7 1 3 296 496 456 202 229 17 90 7
521015,7,18,50,7,345 216 224 110 54 225 263 1 307 88 107 241 500 34
521068,7,18,58,7,21 77 37 3 20 27 192 585
521081,7,19,0,0,1998 1421 296 910 1831 1421 1 747 581 2 1298 4 1421 592 30 5
521147,7,19,6,3,692 234 16 5 336 50 14 11 370 67 550 9 288 1 433 22 598 11 2 197 152 173 10 337
521088,7,18,58,5,481 4 295 604 54 683 121 2 864 883 9 171 11
521169,7,19,9,0,1214 95 84 1774 662 96 855 296 137 902 675 11 36 1259 90 260 306 1043
521158,7,19,12,3,692 234 16 5 336 50 14 11 370 67 550 9 288 1 433 22 598 11 2 197 152 173 10 337
521210,7,19,17,3,692 234 16 5 336 50 14 11 370 67 550 9 288 1 433 22 598 11 2 197 152 173 10 337
521176,1,5,31,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
521181,7,19,12,3,692 234 16 5 336 50 14 11 370 67 550 9 288 1 433 22 598 11 2 197 152 173 10 337
521168,7,19,11,3,692 234 16 5 336 50 14 11 370 67 550 9 288 1 433 22 598 11 2 197 152 173 10 337
521194,7,19,13,3,692 234 16 5 336 50 14 11 370 67 550 9 288 1 433 22 598 11 2 197 152 173 10 337
528196,1,16,30,2,1058 1059 4 233 1060 1061 600 1 680 13 640 653 1062 20 892 510 1063
433191,3,16,33,2,2 437 70 300 11 355 146 260 504 34
433205,3,15,53,2,2 437 70 300 11 355 146 260 504 34
521240,7,19,17,0,1116 2 603 61 108 2 444 72 38 501
433200,4,8,33,2,127 1778 4 29 424 682 955 1464 50 1937
521246,1,10,30,7,407 824 172 912 136 576 825 104 897 172 54 140
521309,7,19,26,5,427 123 847 77 37 872 393 351 123 229 17 427 7 1 3 296 496 456 202 229 17 90 7
433251,3,16,4,5,565 163 373 1 390 193 16 5 29 255 275 1 146 9 589 248 53 21 9 288 4 1807 95 27 516
518934,7,19,36,3,692 234 16 5 336 50 14 11 370 67 550 9 288 1 433 22 598 11 2 197 152 173 10 337
433285,3,16,5,5,565 163 373 1 390 193 16 5 29 255 275 1 146 9 589 248 53 21 9 288 4 1807 95 27 516
433236,3,16,3,2,2 437 70 300 11 355 146 260 504 34
520088,7,19,30,0,742 531 1790 1 6 441 67 13
517398,7,19,33,3,692 234 16 5 336 50 14 11 370 67 550 9 288 1 433 22 598 11 2 197 152 173 10 337
433220,3,15,59,7,778 216 224 533 30 5 533
521612,7,19,48,0,1084 2 404 275 1 1468 11 1084 371 957 1 1469 371 6 440 1470 1 1471 833 1 1472 1473
433260,3,16,2,2,94 27 59 8 1545 199 1390 1766 50 1 5 1546 1043 18 9 3 153 23 11
433240,3,16,1,7,778 216 224 533 30 5 533
521444,7,19,37,7,427 123 847 77 37 872 393 351 123 229 17 427 7 1 3 296 496 456 202 229 17 90 7
433266,3,16,2,7,778 216 224 533 30 5 533
521517,7,19,42,7,427 123 847 77 37 872 393 351 123 229 17 427 7 1 3 296 496 456 202 229 17 90 7
521547,7,19,43,7,427 123 847 77 37 872 393 351 123 229 17 427 7 1 3 296 496 456 202 229 17 90 7
433318,3,16,8,5,565 163 373 1 390 193 16 5 29 255 275 1 146 9 589 248 53 21 9 288 4 1807 95 27 516
521603,7,19,47,0,1084 2 404 275 1 1468 11 1084 371 957 1 1469 371 6 440 1470 1 1471 833 1 1472 1473
521597,7,19,47,0,1084 2 404 275 1 1468 11 1084 371 957 1 1469 371 6 440 1470 1 1471 833 1 1472 1473
521616,7,19,49,0,558 13 2 1832 1671 914 1 56 107 55 1833 1834
521611,7,19,47,0,1084 2 404 275 1 1468 11 1084 371 957 1 1469 371 6 440 1470 1 1471 833 1 1472 1473
521714,7,20,2,0,274 75 828 146 1 977 777 978 979 1 980 75 981 101 3 377 719 982 983
521633,7,19,50,7,427 123 847 77 37 872 393 351 123 229 17 427 7 1 3 296 496 456 202 229 17 90 7
521686,7,19,55,7,427 123 847 77 37 872 393 351 123 229 17 427 7 1 3 296 496 456 202 229 17 90 7
433371,3,16,14,2,2 437 70 300 11 355 146 260 504 34
521728,7,20,3,0,1084 2 404 275 1 1468 11 1084 371 957 1 1469 371 6 440 1470 1 1471 833 1 1472 1473
521726,7,20,2,0,274 75 828 146 1 977 777 978 979 1 980 75 981 101 3 377 719 982 983
433396,3,16,20,2,2 437 70 300 11 355 146 260 504 34
521771,7,20,10,0,558 13 2 1832 1671 56 107 55 1833 1834
521812,7,20,16,0,558 13 2 1832 1671 56 107 55 1833 1834
521814,7,20,14,0,558 13 2 1832 1671 56 107 55 1833 1834
521827,7,20,18,0,558 13 2 1832 1671 56 107 55 1833 1834
521860,1,6,30,2,38 1835 1836 9 21 38 1239 1198 1 1 1806
433387,3,16,18,2,2 437 70 300 11 355 146 260 504 34
521850,1,6,30,2,38 1835 1836 9 21 38 1239 1198 1 1 1806
433437,3,16,23,2,2 437 70 300 11 355 146 260 504 34
433443,3,16,23,5,36 408 580 16 5 29 97 1076 1145 16 5 29 97 369 14 11 1 1184 90 11 34
521902,7,20,25,0,94 1147 1337 1338 1339 324 3 1340 46 733 998 13 1341 1342 1282 59 764 1343
433431,3,16,22,2,2 437 70 300 11 355 146 260 504 34
521999,7,20,36,0,94 150 27 654 591 324 56 693 608 75 58 119 694 655 347 119 656 347 714 674 96 93 666 121 75 371 12 59 715
521941,7,20,28,0,94 1147 1337 1338 1339 324 3 1340 46 733 998 13 1341 1342 1282 59 764 1343
432695,3,16,34,2,2 437 70 300 11 355 146 260 504 34
433412,3,16,21,2,2 437 70 300 11 355 146 260 504 34
433444,3,17,31,2,2 437 70 300 11 355 146 260 504 34
522067,7,20,46,0,94 150 27 654 591 324 56 693 608 75 58 119 694 655 347 119 656 347 714 674 96 93 666 121 75 371 12 59 715
522064,7,20,41,0,94 150 27 654 591 324 56 693 608 75 58 119 694 655 347 119 656 347 714 674 96 93 666 121 75 371 12 59 715
522014,7,20,37,0,94 150 27 654 591 324 56 693 608 75 58 119 694 655 347 119 656 347 714 674 96 93 666 121 75 371 12 59 715
433451,3,16,25,5,36 408 580 16 5 29 97 1076 1145 16 5 29 97 369 14 11 1 1184 90 11 34
522053,1,7,0,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
522107,7,20,46,0,94 150 27 654 591 324 56 693 608 75 58 119 694 655 347 119 656 347 714 674 96 93 666 121 75 371 12 59 715
522255,7,21,0,0,94 150 27 654 591 324 56 693 608 75 58 119 694 655 347 119 656 347 714 674 96 93 666 121 75 371 12 59 715
522271,7,21,2,0,94 150 27 654 591 324 56 693 608 75 58 119 694 655 347 119 656 347 714 674 96 93 666 121 75 371 12 59 715
522300,7,21,5,0,94 150 27 654 591 324 56 693 608 75 58 119 694 655 347 119 656 347 714 674 96 93 666 121 75 371 12 59 715
433491,3,16,33,2,2 437 70 300 11 355 146 260 504 34
522367,1,4,31,7,427 123 847 77 37 872 393 351 123 229 17 427 7 1 3 296 496 456 202 229 17 90 7
433516,3,16,37,2,2 437 70 300 11 355 146 260 504 34
433611,3,16,46,7,425 286 153 115 42 21 18 4 79 438 19 18
433597,3,16,44,7,425 286 153 115 42 21 18 4 79 438 19 18
433589,3,16,44,2,2 437 70 300 11 355 146 260 504 34
433623,3,16,51,2,2 437 70 300 11 355 146 260 504 34
526972,1,16,33,3,130 21 122 169 47 66 56 178 45 179 103 206
433664,3,17,30,2,2 437 70 300 11 355 146 260 504 34
433679,3,19,1,7,1172 27 612 42 893 148 440 518 1095 1096 1054 770 776 61 407 759 1348 9 592 1636 1 99 90 7
433684,3,17,30,2,2 437 70 300 11 355 146 260 504 34
433701,3,17,0,0,545 861 594 1 1518
433721,3,17,4,2,2 437 70 300 11 355 146 260 504 34
432798,3,17,30,0,862 1417 3 1 1287 69 262 1 1590 18 1380 6
523576,1,5,9,0,94 1216 683 296 496 456 1203 754
520677,1,5,30,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
523582,1,5,11,0,94 1216 683 296 496 456 1203 754
523584,1,5,12,0,94 1216 683 296 496 456 1203 754
519888,1,5,30,2,235 1672 235 575 1837 494 235 575 1837 46 4 896 10 1672 1 235 1673 187 1638 3 268 116 40 10 953 235 6 1721 3 187
520473,1,5,30,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
522154,1,5,30,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
520935,1,5,30,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
521968,1,6,0,7,427 123 847 77 37 872 393 351 123 229 17 427 7 1 3 296 496 456 202 229 17 90 7
521862,1,6,30,2,38 1835 1836 9 21 38 1239 1198 1 1 1806
521853,1,6,30,2,38 1835 1836 9 21 38 1239 1198 1 1 1806
523856,1,6,33,7,237 238 20 697 211 68 18 180 20 697 211 180 991 1100 180 884 167 20 88 14 1100 1115 1 293 2 1158 215 697 1199
523819,1,6,24,7,185 1328 47 110 321 47 471 53 659 46 614 8 557 9 321 7 1 660 472 7
523826,1,6,26,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
523828,1,6,27,7,185 1328 47 110 321 47 471 53 659 46 614 8 557 9 321 7 1 660 472 7
523838,1,6,29,7,237 238 20 697 211 68 18 180 20 697 211 180 991 1100 180 884 167 20 88 14 1100 1115 1 293 2 1158 215 697 1199
523825,1,6,31,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
523839,1,6,58,3,244 71 276 58 4 28 31 212 87 33 271 71 277
520649,1,6,30,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
522022,1,6,33,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
523911,1,8,4,3,499 299 54 457 28 31 525 9 526 527 528 14 11 36 430 521 492 47 46 269 270
523974,1,6,44,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
523987,1,6,45,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
524029,1,6,51,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
524050,1,6,53,3,33 92 48 64 71 100 162 4 196 164 87 3 12 33 81 49 32 593
429398,3,17,30,3,64 10 45 9 1055 3 65 1097 287 1056 597 583 2 40 49 4 79 32 3 551 1098
430598,3,17,31,2,2 437 70 300 11 355 146 260 504 34
524109,1,7,0,3,244 71 276 58 4 28 31 212 87 33 271 71 277
524111,1,6,59,3,244 71 276 58 4 28 31 212 87 33 271 71 277
524149,1,10,35,7,26 83 106 51 16 140 26 83 1065 51 16 34 39 273 4 203 1 283 68 278 83 106 16 140
524181,1,8,30,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
434000,3,18,31,2,94 2 437 70 300 11 355 146 260 504 34
522508,1,7,11,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
524186,1,7,13,3,130 21 122 169 47 66 56 178 45 179 103 206
524215,1,7,16,7,156 38 11 63 62 86 1515 63 62 157 154 120 145 38 149 158 124 159 160
524198,1,8,30,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
433988,3,19,40,0,274 75 828 146 1 977 777 978 979 1 980 75 981 101 3 377 719 982 983
433991,3,19,40,0,274 75 828 146 1 977 777 978 979 1 980 75 981 101 3 377 719 982 983
524207,1,7,15,7,156 38 11 63 62 86 1515 63 62 157 154 120 145 38 149 158 124 159 160
524227,1,7,34,5,56 1378 1516 75 1461 14 11 546 1 24 11
524217,1,10,25,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
524209,1,7,16,7,156 38 11 63 62 86 1515 63 62 157 154 120 145 38 149 158 124 159 160
433992,3,19,40,0,274 75 828 146 1 977 777 978 979 1 980 75 981 101 3 377 719 982 983
522157,1,7,17,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
524236,1,9,30,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
524254,1,7,34,5,56 1378 1516 75 1461 14 11 546 1 24 11
524259,1,8,51,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
434016,3,17,49,5,36 408 580 16 5 29 97 1076 1145 16 5 29 97 369 14 11 1 1184 90 11 34
434070,3,17,57,5,326 78 2 1174 228 6 78 29 137
434024,3,17,51,0,502 295 242 817 891 501 110 54 333 835 836 47 959 960 961 962 2 963 964 965 11
434052,3,17,57,5,565 163 373 1 390 193 16 5 29 255 275 1 146 9 589 248 53 21 9 288 789 95 27 516
434058,3,17,55,2,2 437 70 300 11 355 146 260 504 34
433899,3,18,19,2,2 437 70 300 11 355 146 260 504 34
522261,1,7,26,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
432885,3,18,0,7,778 216 224 533 30 5 533
524299,1,7,26,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
524333,1,8,30,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
522287,1,7,32,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
520303,1,7,30,7,524 1794 3 200 1790 755 662 4 1795 2 12 237 238 11
523108,1,7,30,3,499 299 54 457 28 31 560 525 9 526 527 528 14 11 36 430 521 492 47 46 269 270 571
524302,1,7,32,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
524327,1,7,33,3,741 721 9 3 200 757 48 64 45 2 32 3 33 30 49 615 661 287 117
524367,1,8,30,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
517365,1,7,34,4,121 75 1645 86 14 11 639 11
524345,1,7,35,3,741 721 9 3 200 757 48 64 45 2 32 3 33 30 49 615 661 287 117
524348,1,11,4,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
524381,1,7,40,3,244 71 276 58 4 28 31 212 87 33 271 71 277
524364,1,7,37,3,244 71 276 58 4 28 31 212 87 33 271 71 277
524562,1,8,2,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
524419,1,7,47,7,26 83 106 51 16 140 26 83 1065 51 16 34 39 273 4 203 1 283 68 278 83 106 16 140
434151,4,6,32,7,302 211 1 1350 203 13 1351 3 203 229 14 7
528182,1,16,28,2,1039 113 770 776 61 407 759 1238 1813 1460 9 1814 1815 58 162 4 1567 1394
524551,1,8,28,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
524476,1,8,30,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
525319,1,16,30,7,8 258 115 100 454 369 8 258 9 23 7 1 3 35 25 538 32 7 39 129 651
434143,3,18,6,5,5 42 34 2 12 40 64 10 45 17 205 3 65 210
524615,1,8,10,0,1352 13 764 4 15
524622,1,8,42,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
524607,1,8,10,3,244 71 276 58 4 28 31 212 87 33 271 71 277
524640,1,8,42,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
524723,1,15,30,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
524670,1,8,21,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
434150,4,6,33,7,302 211 1 1350 203 13 1351 3 203 229 14 7
524689,1,9,0,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
525662,1,16,31,3,244 71 276 58 4 28 31 212 87 33 271 71 277
524698,1,8,48,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
434279,3,18,33,7,290 291 167 61 663 529 1 2 28 10 289 34
433704,3,18,36,7,425 286 153 115 42 425 286 153 115 42 577 1347 21 18 4 79 438 19 18
524716,1,8,26,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
433916,3,18,16,2,2 437 70 300 11 355 146 260 504 34
524736,1,8,31,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
524720,1,8,26,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
522452,1,8,31,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
524715,1,8,26,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
524714,1,8,28,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
524721,1,8,26,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
434255,3,18,23,2,2 437 70 300 11 355 146 260 504 34
524159,1,8,28,7,26 83 106 51 16 140 26 83 1065 51 16 34 39 273 4 203 1 283 68 278 83 106 16 140
524555,1,8,30,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
521474,1,8,30,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
524734,1,8,32,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
524746,1,8,37,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
524202,1,8,35,7,26 83 106 51 16 140 83 1065 51 16 34 39 273 4 203 1 283 68 278 83 106 16 140
524767,1,11,31,3,130 21 122 169 47 66 56 178 45 179 103 206
524788,1,8,40,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
524603,1,8,41,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
524846,1,8,47,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
432172,3,18,33,5,565 163 373 1 390 193 16 5 29 255 275 1 146 9 589 248 53 21 9 288 789 95 27 516
524951,1,8,59,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
524882,1,8,52,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
519934,1,9,7,5,24 724 1040 1896 1450 19 13 429 122 21 1040 1896 942 1451 1450
524952,1,8,59,7,26 83 106 51 16 140 26 83 1065 51 16 34 39 273 4 203 1 283 68 278 83 106 16 140
524967,1,9,4,7,26 83 106 51 16 140 26 83 1065 51 16 34 39 273 4 203 1 283 68 278 83 106 16 140
524974,1,9,3,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
524981,1,9,3,7,26 83 106 51 16 140 26 83 1065 51 16 34 39 273 4 203 1 283 68 278 83 106 16 140
524992,1,9,8,7,26 83 106 51 16 140 26 83 1065 51 16 34 39 273 4 203 1 283 68 278 83 106 16 140
525001,1,9,9,7,26 83 106 51 16 140 26 83 1065 51 16 34 39 273 4 203 1 283 68 278 83 106 16 140
525037,1,9,12,7,26 83 106 51 16 140 26 83 1065 51 16 34 39 273 4 203 1 283 68 278 83 106 16 140
525014,1,9,10,7,26 83 106 51 16 140 26 83 1065 51 16 34 39 273 4 203 1 283 68 278 83 106 16 140
525024,1,9,10,3,33 92 48 64 71 100 162 4 196 164 87 3 12 33 81 49 32 593
525028,1,9,12,7,26 83 106 51 16 140 26 83 1065 51 16 34 39 273 4 203 1 283 68 278 83 106 16 140
434302,3,18,38,7,778 216 224 533 30 5 533
525086,1,9,18,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
524632,1,9,30,2,236 1119 113 996 1053 236 822 691 144 724 228 1092 575 691 955 542
525150,1,10,30,3,130 21 122 169 47 66 56 178 45 179 103 206
517484,1,7,34,5,73 72 37 468 14 11 546 1 24 11
525070,1,9,39,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
525177,1,10,40,7,8 258 115 100 454 369 8 258 9 23 7 1 3 35 25 538 32 7 39 129 651
525228,1,9,45,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
525229,1,9,45,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
525237,1,9,42,2,199 1390 1766 1546 1043 855 257 9 3 153 23 11
525244,1,9,43,7,8 258 115 100 454 369 8 258 9 23 7 1 3 35 25 538 32 7 39 129 651
525249,1,9,44,7,26 51 39 273 4 203 1 84
434353,3,18,44,0,1248 6 442 50 1268 116 40 442 6 1303 39 1380
434361,3,18,44,0,1248 6 442 50 1268 116 40 442 6 1303 39 1380
434388,3,18,44,2,257 8 8 74 73 8 74 2 161 35 783 1 5 333 814 1 606 8
520364,1,9,56,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
434400,3,18,47,2,1124 9 351 1353 9 2
525413,1,9,59,7,8 258 115 100 454 369 8 258 9 23 7 1 3 35 25 538 32 7 39 129 651
525431,1,13,30,7,8 258 115 100 454 369 8 258 9 23 7 1 3 35 25 538 32 7 39 129 651
434399,3,19,35,7,626 1026 726 1576 848 858 53 901 440
434402,3,18,45,2,257 8 8 74 73 8 74 2 161 35 783 1 5 333 814 1 606 8
525485,1,10,11,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
525502,1,10,50,3,33 92 48 64 71 100 162 4 196 164 87 3 12 33 81 49 32 593
525584,1,10,29,2,132 917 81 13 138 103 275 111 984 132 11 39 918 985
525508,1,10,47,3,33 92 48 64 71 100 162 4 196 164 87 3 12 33 81 49 32 593
525560,1,10,27,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
525518,1,10,20,7,905 905 74 1 111 1001 1674 2 905 1674 889
525526,1,10,21,3,33 92 48 64 71 100 162 4 196 164 87 3 12 33 81 49 32 593
525379,1,10,30,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
525137,1,10,30,3,130 21 122 169 47 66 56 178 45 179 103 206
434412,3,18,48,2,257 8 8 74 73 8 74 2 161 35 783 1 5 333 814 1 606 8
524146,1,10,36,7,26 83 106 51 16 140 26 83 1065 51 16 34 39 273 4 203 1 283 68 278 83 106 16 140
525498,1,10,44,3,33 92 48 64 71 100 162 4 196 164 87 3 12 33 81 49 32 593
524880,1,10,34,2,236 1119 113 996 1053 236 822 691 144 724 228 1092 575 691 955 542
524867,1,10,34,2,236 1119 113 996 1053 236 822 691 144 724 228 1092 575 691 955 542
524876,1,10,34,2,236 1119 113 996 1053 236 822 691 144 724 228 1092 575 691 955 542
521209,1,10,36,7,407 824 172 912 136 576 825 104 897 172 54 140
434420,4,10,2,7,94 363 1483 626 1026 1348 9 4 45 99 90 11
523808,1,10,48,2,5 42 170 60 167 61 918 98
434433,3,18,51,2,257 8 8 74 73 8 74 2 161 35 783 1 5 333 814 1 606 8
525707,1,10,48,2,236 1119 113 996 1053 236 822 691 144 724 228 1092 575 691 955 542
525698,1,10,45,7,8 258 115 100 454 369 8 258 9 23 7 1 3 35 25 538 32 7 39 129 651
525683,1,10,43,3,244 71 276 58 4 28 31 212 87 33 271 71 277
525679,1,10,45,2,236 1119 113 996 1053 236 822 691 144 724 228 1092 575 691 955 542
525702,1,10,46,7,8 258 115 100 454 369 8 258 9 23 7 1 3 35 25 538 32 7 39 129 651
525693,1,10,45,7,8 258 115 100 454 369 8 258 9 23 7 1 3 35 25 538 32 7 39 129 651
525713,1,12,5,7,8 258 115 100 454 369 8 258 9 23 7 1 3 35 25 538 32 7 39 129 651
434133,3,19,15,7,498 176 37 17 24 7 259 8 74 881 30 882
434534,3,19,8,7,425 286 153 115 42 21 18 4 79 438 19 18
434560,3,19,10,7,425 286 153 115 42 21 18 4 79 438 19 18
525840,1,11,29,7,8 258 115 100 454 369 8 258 9 23 7 1 3 35 25 538 32 7 39 129 651
524338,1,11,2,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
434622,3,19,16,7,425 286 153 115 42 21 18 4 79 438 19 18
525880,1,11,10,2,858 1038 60 167 1213 1 1644 407 759 25 1813 1460 9 1814 1815 162 4 1567 1394
525892,1,11,11,0,1517 26 1352 513 1352 12 227 3 1324
434597,3,19,13,7,425 286 153 115 42 21 18 4 79 438 19 18
524413,1,11,20,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
434570,3,19,12,7,425 286 153 115 42 21 18 4 79 438 19 18
525944,1,13,32,7,8 258 115 100 454 369 8 258 9 23 7 1 3 35 25 538 32 7 39 129 651
525961,1,11,26,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
525966,1,13,30,7,8 258 115 100 454 369 8 258 9 23 7 1 3 35 25 538 32 7 39 129 651
524256,1,11,30,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
526051,1,11,47,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
524553,1,11,33,3,244 71 276 58 4 28 31 212 87 33 271 71 277
525978,1,11,32,3,244 71 276 58 4 28 31 212 87 33 271 71 277
526015,1,11,40,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
521998,1,12,0,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
434651,3,19,19,7,425 286 153 115 42 21 18 4 79 438 19 18
526082,1,11,50,3,130 21 122 169 47 66 56 178 45 179 103 206
436696,4,6,30,7,626 1026 726 1576 848 858 53 901 440
526101,1,11,55,3,130 21 122 169 47 66 56 178 45 179 103 206
526116,1,11,56,3,130 21 122 169 47 66 56 178 45 179 103 206
526148,1,12,0,3,130 21 122 169 47 66 56 178 45 179 103 206
526166,1,11,57,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
526167,1,12,1,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
526171,1,11,59,3,130 21 122 169 47 66 56 178 45 179 103 206
525195,1,12,0,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
525196,1,12,1,7,156 38 11 63 62 86 186 191 63 62 157 154 120 145 38 149 158 124 159 160
525170,1,12,7,3,244 71 276 58 4 28 31 212 87 33 271 71 277
526216,1,14,5,3,130 21 122 169 47 66 56 178 45 179 103 206
526194,1,12,3,3,130 21 122 169 47 66 56 178 45 179 103 206
526247,1,13,30,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
526230,1,12,8,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
526234,1,12,5,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
525169,1,12,7,3,244 71 276 58 4 28 31 212 87 33 271 71 277
526292,1,12,13,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
526336,1,12,23,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
434734,3,19,34,5,1895 1387 39 368 6 509 1112 644
436697,4,8,30,7,626 1026 726 1576 848 858 53 901 440
524230,1,12,31,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
436695,4,8,30,7,626 1026 726 1576 848 858 53 901 440
526396,1,12,35,7,8 258 115 100 454 369 8 258 9 23 7 1 3 35 25 538 32 7 39 129 651
526404,1,14,30,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
526456,1,12,41,7,26 83 106 51 16 385 39 273 4 203 1 283 68 278 83 106 16 140
